CD_GEOCODM,LONG,LAT,ALT
4319711,-51.76967053,-29.051227528,569.46
4319737,-53.935526151,-27.787718169,414.05
4319752,-51.368652756,-29.375809957,87.39
4319802,-54.676002016,-29.692060834,135.48
4319901,-51.003622987,-29.638554117,32.09
4320008,-51.151874715,-29.824868032,31.42
4320107,-52.925461059,-27.943595177,507.38
4320206,-53.405467303,-27.480413816,530.6
4320230,-53.955884723,-27.631162872,473.8
4320263,-52.982073641,-29.342618427,338.05
4320305,-52.956525273,-28.627433806,406.27
4320321,-54.545403032,-28.027489501,328.12
4320354,-51.577981774,-30.613302597,56.92
4320404,-51.935708609,-28.710797071,506.56
4320453,-52.26745583,-29.386760089,652.5
4320503,-52.259737861,-27.980773554,744.3
4320552,-51.604249916,-30.46542789,76.65
4320578,-54.463686182,-28.130416323,266.63
4320602,-52.12065629,-27.432792983,492.38
4320651,-53.585237473,-29.645250058,433.41
4320677,-52.521636308,-29.529068157,81.39
4320701,-53.025167943,-29.414773134,368.07
4320800,-52.509866171,-28.827737953,705.7
4320859,-51.727475118,-29.687770624,32.34
4320909,-52.022132527,-28.08417105,710.08
4321006,-52.871467174,-28.624950191,413
4321105,-51.394498705,-30.673172903,8.19
4321204,-50.781168619,-29.650513104,32.07
4321303,-51.862776484,-29.802800851,44.47
4321329,-53.466951959,-27.39803605,540.1
4321352,-51.088842981,-31.288702658,16.64
4321402,-53.757269614,-27.372166919,492.6
4321436,-50.067249145,-29.577548568,14.65
4321451,-51.81281687,-29.488914436,93.82
4321469,-52.59304611,-28.580496016,537.91
4321477,-54.085392205,-27.39689888,402.96
4321493,-54.228010996,-29.4721417,123.7
4321501,-49.730404494,-29.335930614,6.11
4321600,-50.1303765,-29.987301947,8.02
4321626,-52.0577772,-29.299085809,70.72
4321634,-52.149852,-27.499516218,537.63
4321667,-49.915639276,-29.44588659,12
4321709,-50.783125835,-29.516660978,65.73
4321808,-54.235302207,-27.779660218,370.47
4321832,-50.06431648,-29.538110546,14.5
4321857,-52.84371435,-27.617527449,664.61
4321907,-53.929698958,-27.456159883,449.87
4321956,-52.89223102,-27.517575934,628.59
4322004,-51.715312835,-29.945204266,13.33
4322103,-54.433128668,-27.650059933,232.34
4322152,-52.957013105,-29.106439718,327.38
4322186,-51.540539011,-27.925711465,842.83
4322202,-53.840630055,-29.07747973,464.18
4322251,-51.419825429,-29.487912814,51.9
4322301,-54.478508075,-27.754088927,312.08
4322327,-52.171415621,-31.412365857,23.43
4322343,-54.684510776,-28.043564765,229.77
4322350,-52.000416664,-28.779898567,383.35
4322376,-55.150780518,-29.047485025,357.84
4322400,-57.081824909,-29.759823172,78.2
4322509,-50.936599164,-28.502354395,965.27
4322525,-52.1797223,-29.78257493,72.36
4322533,-52.6813545,-29.60882798,62.47
4322541,-51.25119656,-29.392280617,128.79
4322558,-51.844658197,-28.476222514,729.09
4322608,-52.19188024,-29.611652892,50.68
4322707,-52.501103407,-29.719857594,58.2
4322806,-51.552286904,-28.933957336,644.25
4322855,-51.85946995,-29.06989435,506.58
4322905,-52.023798749,-27.57095306,625.69
4323002,-51.02482048,-30.0818968,110.82
4323101,-53.402129055,-27.168445044,220.99
4323200,-52.747791788,-28.560184625,417.7
4323309,-51.549589089,-28.86300013,736.11
4323358,-52.146903357,-28.107405198,628.32
4323408,-52.163537899,-28.533314234,481.67
4323457,-53.87919648,-30.33395868,257.48
4323507,-53.492410466,-27.37008417,546.14
4323606,-51.786208402,-28.809472296,546.7
4323705,-53.701319781,-27.289978375,470.79
4323754,-54.499054887,-28.352387249,188
4323770,-51.766155513,-29.42344954,103.69
4323804,-50.039081423,-29.805378185,6.45
5000203,-52.875117551,-20.448850762,308.97
5000252,-53.708089626,-18.325033979,430.92
5000609,-55.243827692,-23.100582238,481.34
5000708,-55.804570599,-20.482360199,155.35
5000807,-52.718169358,-22.182650267,312.6
5000856,-53.76973048,-22.156062522,360.92
5000906,-55.948081505,-22.19468539,691.67
5001003,-51.097637623,-20.085021514,392.26
5001102,-55.79061609,-20.474654346,152.46
5001243,-55.630761446,-22.947881329,608.83
5001508,-54.363193894,-19.920920303,633.22
5001904,-52.425436602,-21.71528843,336.03
5002001,-53.274806991,-22.295879966,329.04
5002100,-56.531314567,-22.115976178,198.34
5002159,-56.6735673,-20.554842698,292.78
5002209,-56.492858618,-21.124341284,320.62
5002308,-52.036296794,-21.247118143,355.75
5002407,-54.826970101,-22.636582219,472.47
5002605,-54.04330948,-19.535259798,413.77
5002704,-54.615743566,-20.458029987,544.51
5002803,-57.025938764,-22.012738289,220.9
5002902,-51.731576888,-19.10940737,460.3
5002951,-52.626355706,-18.797773122,819.44
5003108,-54.830006,-19.831218017,297
5003157,-55.54132769,-23.27644456,515.58
5003207,-57.648985457,-19.006374654,149.86
5003256,-53.133046904,-18.543548388,659.8
5003306,-54.75805595,-18.508410538,205.1
5003454,-54.161183242,-22.272949142,404.96
5003488,-55.28191448,-20.692312058,287.76
5003504,-54.607930668,-22.045530282,327.06
5003702,-54.811289122,-22.227235536,444.06
5003751,-54.280028248,-23.77405392,329.59
5003801,-54.51637599,-22.375423211,331.69
5003900,-53.642573323,-18.67544807,392.7
5004007,-54.234628789,-22.41442453,398.36
5004106,-56.108152502,-21.452459142,262.4
5004304,-54.558601086,-23.661901564,352.39
5004403,-51.927679022,-19.72545797,490.51
5004502,-54.795658737,-22.08244756,348.7
5004601,-54.188198302,-23.490663262,338.4
5004700,-53.826970147,-22.301603562,383.83
5004809,-54.403484742,-23.894066951,362.2
5004908,-54.440683953,-20.10374039,545.58
5005004,-56.145844584,-21.479603145,265.07
5005103,-54.308054375,-22.48168703,393.31
5005152,-54.601322831,-22.862471834,375.45
5005202,-57.602400195,-19.001775668,113.54
5005251,-55.150107734,-22.550581514,501.6
5005400,-55.157139568,-21.623610383,378.09
5005608,-56.390198286,-20.239333499,122.64
5005681,-54.281661423,-23.935273618,315.64
5005707,-54.19883617,-23.059999482,356.37
5005806,-55.833889921,-21.158152313,195
5006002,-54.3828036,-21.466634252,419.36
5006200,-53.351573814,-22.248759312,388.28
5006259,-53.860886557,-22.654953105,347.98
5006309,-51.188707708,-19.677371733,382.8
5006358,-55.433030457,-23.896869661,415.9
5006408,-54.552445829,-18.101856234,276.23
5006606,-55.710850177,-22.486187078,628.77
5006903,-57.888482302,-21.70732455,78.86
5007109,-53.76167762,-20.443675525,383.04
5007208,-54.542242222,-21.801195257,318.3
5007307,-54.987502324,-19.447429107,253.66
5007406,-54.84225369,-18.91658644,335.34
5007505,-54.89277193,-19.961859606,254.5
5007554,-52.82807143,-21.305376942,359.45
5007695,-54.564569093,-19.39552137,617.23
5007703,-55.053315089,-23.983513254,408.37
5007802,-51.418936905,-20.366742585,355.43
5007901,-54.966030136,-20.931054459,489.03
5007935,-54.754906217,-17.581355234,442.78
5007950,-55.020320518,-23.634742022,359.65
5007976,-53.351918741,-22.489987056,271.33
5008008,-54.86555663,-20.44230768,428.48
5008305,-51.710000628,-20.788679161,329.58
5008404,-54.442124776,-22.401787557,341.9
5100102,-56.371552566,-15.19788998,201.78
5100201,-52.158915298,-14.0490868,453.87
5100250,-56.09161044,-9.8717225966,273.53
5100300,-53.220260329,-17.31558994,669.95
5100359,-51.379322073,-11.676745157,248.27
5100409,-53.528454119,-16.946722176,776.91
5100508,-56.494441662,-14.51471181,0
5100607,-53.281993122,-17.83474365,874.21
5100805,-57.395402241,-9.5654951687,221.88
5101001,-51.833621651,-15.731243495,292
5101209,-53.0356198,-16.857545537,453.41
5101258,-58.348367151,-15.468144269,213.47
5101308,-56.844489239,-14.455521665,234.98
5101407,-59.448616379,-10.172523695,237.31
5101605,-55.967121133,-16.195099447,137.48
5101704,-57.186408686,-15.06625794,180.53
5101803,-52.260329756,-15.888711451,309.1
5101852,-51.503639231,-12.173598343,269.96
5101902,-58.002673627,-12.124938139,310.88
5102504,-57.674762307,-16.07409563,120.54
5102603,-52.79749475,-14.539617429,530.9
5102637,-57.888546478,-13.654733173,565.76
5102678,-55.171655414,-15.55370427,746.45
5102686,-59.26340852,-13.719923045,624.51
5102694,-51.837758006,-11.046186921,222.67
5102702,-52.273456863,-13.5592295,416.55
5102793,-55.821614777,-9.9666657925,288.93
5102850,-58.613409263,-11.134107857,320.95
5103007,-55.745004517,-15.460569678,806.08
5103056,-54.874182447,-11.505310737,347.4
5103106,-51.011243641,-14.390365539,251.29
5103205,-55.464230541,-10.804089779,324.99
5103254,-59.218948674,-9.4579038467,0
5103304,-59.790430994,-13.660559916,624
5103353,-51.571033617,-10.640730577,235.24
5103361,-59.545074207,-14.536272814,272.58
5103379,-58.606894971,-9.8862538715,245.4
5103403,-56.073252038,-15.569989013,242.92
5103437,-57.917114978,-15.60930617,179.07
5103452,-57.053777272,-14.733815918,214.72
5103502,-56.43356608,-14.401322962,293.4
5103601,-54.917480782,-15.80745515,333.43
5103700,-54.933904066,-12.38324702,363.21
5103809,-58.737824548,-15.446135114,260.17
5103858,-53.261518671,-13.188043189,395.3
5103908,-52.759309833,-15.707041794,355.37
5103957,-58.31448558,-15.767962309,188.89
5104104,-54.916057311,-9.9540732336,295
5104203,-53.760964029,-16.348389268,489.95
5104500,-58.573992386,-15.497514229,180.81
5104526,-56.159793135,-12.236842,383.4
5104542,-56.649343613,-12.234768715,351.29
5104559,-55.246689334,-11.007711898,359.5
5104609,-54.144300896,-17.206825055,519.7
5104807,-54.964188175,-15.964838184,347.46
5104906,-56.49019456,-15.239687225,195.67
5105002,-58.879838397,-15.341896381,373.93
5105101,-57.513123218,-11.250359978,278.66
5105150,-58.762217151,-11.422018032,358.61
5105176,-58.496309174,-10.329112779,241.7
5105200,-54.888760942,-16.044685189,238.07
5105234,-58.005825178,-15.31550124,192.56
5105259,-55.921770709,-13.07046495,396.63
5105309,-50.663201583,-11.228097099,186.91
5105507,-59.952558199,-15.009324478,197.94
5105580,-54.519306232,-11.080591411,317.21
5105606,-54.93180572,-10.172107466,283.51
5105622,-58.097903568,-15.674070781,251.46
5105903,-56.33408483,-14.724500273,215.43
5106000,-56.802068975,-14.453724556,223.81
5106109,-56.345258555,-15.789676206,235.97
5106158,-57.818475798,-9.8429528203,226.15
5106174,-51.797434217,-13.987867273,238.7
5106182,-59.590330502,-14.469788994,223.95
5106190,-55.183685741,-10.850999975,357.82
5106208,-54.971908869,-14.92546445,481.83
5106216,-55.714877306,-10.631104229,299.08
5106224,-56.110005248,-13.83272569,485.27
5106232,-57.282923961,-14.779414241,218.7
5106240,-55.27321331,-13.033827715,420.24
5106257,-52.361192672,-14.66917951,271
5106265,-55.172018931,-9.9771091944,265.66
5106273,-57.317475113,-11.387634779,307.8
5106281,-53.016115512,-14.886565262,368.19
5106299,-56.47889972,-9.6696554985,274.34
5106307,-54.054091991,-14.42769848,465.28
5106315,-50.969172645,-12.294693483,205.36
5106372,-54.471395638,-16.622210415,248.5
5106422,-54.992297401,-10.244842082,281.96
5106455,-54.783495752,-14.660705939,509.1
5106505,-56.62650935,-16.259509466,153.66
5106653,-52.258511111,-15.902471343,294.76
5106703,-52.835775728,-16.76764801,434.78
5106752,-59.338001844,-15.2297275,258.54
5106778,-51.630879823,-10.877548476,204.05
5106802,-57.408353838,-11.533840029,269.93
5106828,-58.469298742,-15.857634861,185.87
5106851,-57.201357299,-15.331336306,160.77
5107008,-54.400732655,-15.81813555,372.3
5107040,-54.300053259,-15.552293593,662.65
5107065,-52.209891915,-12.592299626,349.24
5107107,-58.17650593,-15.627105736,231.67
5107156,-58.385364529,-15.122409531,291.96
5107180,-51.833363345,-12.932048563,369.52
5107198,-52.695441728,-16.4865259,493.74
5107206,-58.117939347,-15.23568281,187.08
5107248,-55.282222706,-11.969685556,363.54
5107263,-57.000503637,-14.490776819,406.39
5107297,-54.256246368,-16.466330308,279.4
5107305,-56.72158376,-13.452068337,369.43
5107354,-52.739793639,-10.800264163,341.6
5107404,-54.918993183,-16.00270852,258.31
5107578,-61.459678171,-10.844301974,227.99
5107602,-54.63358704,-16.470162873,232.44
5107701,-56.428293205,-14.826427571,202.67
5107743,-52.398615965,-10.152449503,345.6
5107750,-58.126751807,-15.135824574,293.23
5107768,-55.277692881,-13.816189731,512.13
5107776,-50.506266437,-10.466111619,193.89
5107792,-53.611723852,-14.800813396,647
5107800,-56.0941622,-15.869179043,144.02
5107859,-50.661986369,-11.616082325,194.77
5107875,-58.812138014,-13.538195353,569.36
5107883,-51.399593407,-12.08927183,299.6
5107909,-55.500922002,-11.858005308,377
5107925,-55.725913675,-12.551776707,380.15
5107941,-56.824833796,-11.307507957,335
5107958,-57.491299153,-14.62378475,401.83
5108006,-56.519485896,-12.732068631,375.1
5108055,-55.115951488,-10.597128093,296.47
5108105,-53.555843962,-16.075237401,406.37
5108204,-52.558838635,-16.197526363,339.55
5108303,-54.37484441,-11.53551075,325.66
5108352,-59.06457115,-15.295897841,272.99
5108402,-56.14466374,-15.658064824,193.28
5108501,-55.3009185,-12.284048863,386.65
5108600,-51.116822579,-10.013352181,260.22
5108808,-55.403070138,-10.308846429,288.98
5108857,-56.973176785,-14.362451271,311.4
5108907,-57.098551665,-13.011426954,361.8
5108956,-57.472369306,-9.9726169269,291.32
5200050,-49.440547832,-16.758811894,893.6
5200100,-48.718812141,-16.182671858,1017.55
5200134,-50.374973366,-17.398156219,542.39
5200159,-50.163146676,-16.415001512,641.1
5200175,-47.782212162,-14.985535268,856.25
5200209,-48.761240959,-18.071406058,679.32
5200258,-48.283444436,-15.737938856,1208.66
5200308,-48.509636391,-16.08616762,1076.71
5200506,-49.482321106,-17.724908854,607.57
5200555,-49.332749156,-14.199226809,394.72
5200605,-47.519093438,-14.136244637,1232.6
5200803,-46.5156376,-14.48283911,512.13
5200829,-49.295377221,-13.925481859,493.86
5200852,-49.98364153,-16.255100285,891.34
5200902,-51.09716706,-16.617912124,638.7
5201108,-48.957217902,-16.328825744,1023.43
5201207,-48.217403692,-18.33436603,546.67
5201306,-49.959068017,-16.460740619,699
5201405,-49.243325927,-16822,0
5201454,-51.151491627,-18.296984287,569.53
5201504,-51.928072999,-18.958877447,556.35
5201603,-49.68168205,-16.354334806,721.93
5201702,-52.24685473,-15.897768165,313.68
5201801,-49.450903054,-16.915639599,868.76
5202155,-50.634742411,-15.08853037,295.32
5202353,-51.560029491,-16.387545618,420.9
5202502,-51.080885146,-14.9033323,258.06
5202601,-50.464765758,-16.676725291,502.41
5202809,-49.754225838,-16.461938694,704.44
5203104,-52.542744942,-16.201636666,356.65
5203203,-48.915707078,-14.973708596,596.58
5203302,-48.952411597,-16.973121437,804.46
5203401,-52.175367571,-16.200685033,425.11
5203500,-49.739410651,-18.214766509,626.34
5203559,-48.970579942,-16.617528434,929.28
5203575,-49.837183801,-13.649746548,272.15
5203609,-49.388667274,-16.425714936,750.64
5203807,-51.167285101,-15.238586294,258.3
5203906,-49.04006514,-18.133055049,855.66
5203939,-50.434434756,-16.181396976,537.92
5203962,-46.431077114,-14.456023027,544.83
5204003,-46.929476186,-15.801155882,911.63
5204102,-50.944707842,-18.751004461,522.4
5204201,-50.643147838,-16.666732802,778.27
5204250,-49.470917663,-18.489035613,450.16
5204300,-51.1335286,-18.563050623,519.11
5204409,-51.809479777,-16.95345767,709.81
5204508,-48.62119747,-17.743538867,689.06
5204557,-49.003373459,-16.714776943,853.85
5204607,-49.695534261,-16.762309223,642.78
5204656,-48.569834327,-13.786348587,692.8
5204706,-49.156347294,-14.310597955,542.26
5204805,-47.778225101,-17.640555136,880.7
5204854,-49.08993652,-16.298623006,877.85
5204904,-46.770783296,-13.036723986,624.8
5204953,-49.663265112,-14.273266956,397.42
5205000,-49.702864978,-15.357713663,592.44
5205059,-50.229250451,-18.089845237,472.4
5205109,-47.947703217,-18.169573363,853.3
5205208,-49.502852999,-16.446761588,789.5
5205307,-47.46343619,-13.799278514,833.66
5205406,-49.603346231,-15.307028335,591.55
5205455,-49.773168982,-16.967792282,587.3
5205471,-52.670800598,-18.394032202,833.2
5205497,-47.937130653,-16.110959197,975.95
5205513,-48.76896744,-15.781737013,1135.06
5205521,-48.076843132,-14.150185195,534.5
5205703,-50.555819073,-16.295357552,553.17
5205802,-48.810345057,-15.927905154,1001.54
5205901,-48.556102069,-18.136906084,611.47
5206206,-47.606817592,-16.769433663,1216.72
5206305,-48.712297653,-17.195588954,826.49
5206404,-49.967203939,-14.537590255,363.07
5206503,-49.380505479,-17.281854926,679.07
5206602,-48.156676781,-18.261382298,725.3
5206701,-46.173535809,-14.55743505,766.14
5206800,-49.361105645,-16.25480161,851.11
5206909,-47.559368392,-18.158564337,761
5207105,-51.25889307,-16.23170852,505.5
5207253,-52.313980423,-16.721037062,514.06
5207352,-49.664695108,-17.422891698,548.51
5207402,-49.934423955,-17.338080033,569.55
5207501,-49.073401083,-13.867027395,466.62
5207535,-50.368703659,-15.442868783,368.05
5207600,-50.7873644,-16.177514328,481.2
5207808,-50.303634339,-16.576461233,682.21
5207907,-47.045082924,-14.450174136,0
5208004,-47.335815576,-15.54094462,923.4
5208103,-48.888089672,-13.655780148,360.89
5208152,-48.645705493,-16.482736632,978.75
5208301,-46.393888751,-13.296813366,618.66
5208400,-49.017342179,-16.500682166,991.57
5208509,-48.088471374,-18.132624674,826.26
5208608,-49.11581015,-15.322288752,627.17
5208707,-49.255814275,-16.673309773,753.92
5208806,-49.428777273,-16.503191559,787.41
5208905,-50.141384144,-15.935742701,498.56
5209101,-49.366643469,-18.01063324,802.51
5209150,-50.137998797,-18.438278534,452.53
5209200,-49.536733364,-16.831322758,718.46
5209291,-50.031777984,-15.629427884,655.76
5209408,-46.480375707,-13.938911496,515.81
5209457,-49.70118813,-14.733740388,410.34
5209606,-49.829339592,-15.720216421,657.52
5209705,-49.229784043,-16.960944771,822.7
5209804,-49.459897446,-14.727658289,614.84
5209903,-46.63196779,-14.100817525,582.39
5209937,-49.98757845,-18.486354829,449.41
5209952,-49.989053195,-17.13726131,600.3
5210000,-49.500224506,-16.359960474,785.7
5210109,-48.158667678,-17.722176812,773.97
5210158,-49.6674051,-15.172011894,580.18
5210208,-51.119595089,-16.44000267,582.45
5210307,-50.903439714,-16.312801244,393.47
5210406,-49.803479374,-16.021130207,722.23
5210562,-49.609760044,-15.90909357,641.68
5210604,-49.632051206,-15.763794388,798.49
5210802,-51.544683959,-19.062235046,437.95
5210901,-49.554156113,-14.950403217,566.93
5211008,-50.609162827,-15.81886249,368.11
5211206,-49.944493416,-15.562331245,646.51
5211305,-51.3488899,-18.761660228,501.01
5211404,-49.601134085,-16.203347231,840.26
5211503,-49.22087007,-18.417682471,461.81
5211602,-50.794701366,-16.603402761,629.33
5211701,-50.148007636,-17.049421139,592.68
5211800,-49.330143934,-15.753113782,658.43
5211909,-51.720818037,-17.886232333,724
5212006,-50.951719142,-16.178035931,354.96
5212055,-49.376218927,-15.951597607,700.93
5212105,-49.6299398,-17.807109452,847.74
